miRNA	Gene	Input
hsa-miR-10395-3p	ZNF554	-1
mmu-miR-6914-3p	Rfx3	-1
mmu-miR-6914-3p	Rtl8b	-1
mmu-miR-6914-3p	Tas1r3	-1
mmu-miR-6914-3p	Sertad2	-1
mmu-miR-6914-3p	Grik3	-1
mmu-miR-6914-3p	Ss18	-1
mmu-miR-6914-3p	Rrad	-1
mmu-miR-6914-3p	Epg5	-1
cfa-miR-195	PTPN4	-1
cfa-miR-195	RASGEF1B	-1
cfa-miR-195	RNF10	-1
cfa-miR-195	BTRC	-1
cfa-miR-195	AKT3	-1
cfa-miR-195	ARL2	-1
cfa-miR-195	LAMP2	-1
cfa-miR-195	DCLK1	-1
cfa-miR-195	MGAT4A	-1
cfa-miR-195	ST6GALNAC5	-1
cfa-miR-194	HSPA4L	-1
cfa-miR-194	OSTM1	-1
cfa-miR-194	CDK20	-1
cfa-miR-194	LUC7L3	-1
cfa-miR-194	HBEGF	-1
cfa-miR-194	CLOCK	-1
cfa-miR-194	NWD2	-1
cfa-miR-194	NFAT5	-1
cfa-miR-194	EPC2	-1
cfa-miR-194	BICD2	-1
hsa-let-7b-3p	NUDT4	-1
hsa-let-7b-3p	NR2F2	-1
hsa-let-7b-3p	MNX1	-1
hsa-let-7b-3p	MARCHF6	-1
hsa-let-7b-3p	ARAP2	-1
hsa-let-7b-3p	PFKFB3	-1
hsa-let-7b-3p	BDNF	-1
hsa-let-7b-3p	NR3C1	-1
hsa-let-7b-3p	DGKH	-1
hsa-let-7b-3p	PTPRE	-1
hsa-let-7b-3p	C11orf54	-1
hsa-let-7b-3p	QKI	-1
hsa-let-7b-3p	DCUN1D4	-1
hsa-let-7b-3p	CCNA2	-1
hsa-let-7b-3p	PIAS1	-1
hsa-let-7b-3p	GLS	-1
hsa-let-7b-3p	FRMD4B	-1
hsa-let-7b-3p	ZNF367	-1
hsa-let-7b-3p	CASP8AP2	-1
hsa-let-7b-3p	HEATR5B	-1
hsa-let-7b-3p	KDM6A	-1
hsa-let-7b-3p	ITM2B	-1
hsa-let-7b-3p	PAXBP1	-1
hsa-let-7b-3p	FRS2	-1
hsa-let-7b-3p	DLL4	-1
hsa-let-7b-3p	ARHGAP44	-1
hsa-let-7b-3p	FUT9	-1
hsa-let-7b-3p	PUM2	-1
hsa-let-7b-3p	TVP23B	-1
hsa-let-7b-3p	APP	-1
hsa-let-7b-3p	DOP1A	-1
hsa-let-7b-3p	PIK3R4	-1
hsa-let-7b-3p	IER5	-1
hsa-let-7b-3p	HMGXB4	-1
hsa-let-7b-3p	PTCH1	-1
hsa-let-7b-3p	CILK1	-1
hsa-let-7b-3p	RIMKLB	-1
hsa-let-7b-3p	PPM1A	-1
hsa-let-7b-3p	OLFML2B	-1
hsa-let-7b-3p	SH3GL3	-1
hsa-let-7b-3p	PSD3	-1
hsa-let-7b-3p	PNISR	-1
hsa-let-7b-3p	RABGGTB	-1
hsa-let-7b-3p	RALGDS	-1
hsa-let-7b-3p	CDK19	-1
hsa-let-7b-3p	RPRD1A	-1
hsa-let-7b-3p	EEA1	-1
hsa-let-7b-3p	SMARCA5	-1
hsa-let-7b-3p	CCDC126	-1
hsa-let-7b-3p	KIAA1217	-1
hsa-let-7b-3p	PIK3C2A	-1
hsa-let-7b-3p	NR5A2	-1
hsa-let-7b-3p	ARID4B	-1
hsa-let-7b-3p	PDLIM5	-1
hsa-let-7b-3p	DCLRE1B	-1
hsa-let-7b-3p	ITGA6	-1
hsa-let-7b-3p	PCDH8	-1
hsa-let-7b-3p	TLE1	-1
hsa-let-7b-3p	UBE3C	-1
hsa-let-7b-3p	ZMYM4	-1
hsa-let-7b-3p	TCF3	-1
hsa-let-7b-3p	SDC2	-1
hsa-let-7b-3p	MON2	-1
hsa-let-7b-3p	TSHZ3	-1
hsa-let-7b-3p	CNOT6L	-1
hsa-let-7b-3p	WNT5B	-1
hsa-let-7b-3p	RICTOR	-1
hsa-let-7b-3p	NASP	-1
hsa-let-7b-3p	EMP2	-1
hsa-let-7b-3p	TUT4	-1
hsa-let-7b-3p	COLCA2	-1
hsa-let-7b-3p	HMGCR	-1
hsa-let-7b-3p	DCAF6	-1
hsa-let-7b-3p	LYSMD3	-1
hsa-let-7b-3p	PPP4R2	-1
hsa-let-7b-3p	ARHGAP20	-1
hsa-let-7b-3p	RC3H1	-1
hsa-let-7b-3p	NKTR	-1
hsa-let-7b-3p	GDAP2	-1
hsa-let-7b-3p	PPM1L	-1
hsa-let-7b-3p	PRH1-TAS2R14	-1
hsa-let-7b-3p	KLF3	-1
hsa-let-7b-3p	GNAQ	-1
hsa-let-7b-3p	PLAG1	-1
hsa-let-7b-3p	DCAF7	-1
hsa-let-7b-3p	DAAM1	-1
hsa-let-7b-3p	POLR2K	-1
hsa-let-7b-3p	TAOK1	-1
hsa-let-7b-3p	ZFYVE16	-1
hsa-let-7b-3p	PPP3CA	-1
hsa-let-7b-3p	ANK3	-1
hsa-let-7b-3p	LRP6	-1
hsa-let-7b-3p	RBM12B	-1
hsa-let-7b-3p	CAMTA1	-1
hsa-let-7b-3p	BST1	-1
hsa-let-7b-3p	PPP4R3B	-1
hsa-let-7b-3p	NBEA	-1
hsa-let-7b-3p	TRIM63	-1
hsa-let-7b-3p	MMS22L	-1
hsa-let-7b-3p	F3	-1
hsa-let-7b-3p	RAB11FIP2	-1
hsa-let-7b-3p	RAB10	-1
hsa-let-7b-3p	ABI1	-1
hsa-let-7b-3p	EDIL3	-1
hsa-let-7b-3p	MAST4	-1
hsa-let-7b-3p	EGFL6	-1
hsa-let-7b-3p	EPHB4	-1
hsa-let-7b-3p	HECTD2	-1
hsa-let-7b-3p	LATS1	-1
hsa-let-7b-3p	APOOL	-1
hsa-let-7b-3p	PDE10A	-1
hsa-let-7b-3p	SNAPC1	-1
hsa-let-7b-3p	TAF4B	-1
hsa-let-7b-3p	FAM3C	-1
hsa-let-7b-3p	CEMIP2	-1
hsa-let-7b-3p	CEP76	-1
hsa-let-7b-3p	GABRG1	-1
hsa-let-7b-3p	USP25	-1
hsa-let-7b-3p	HES1	-1
hsa-let-7b-3p	BTAF1	-1
hsa-let-7b-3p	WAC	-1
hsa-let-7b-3p	ARIH1	-1
hsa-let-7b-3p	NLGN1	-1
hsa-let-7b-3p	MARK1	-1
hsa-let-7b-3p	B3GNT2	-1
hsa-let-7b-3p	HOOK3	-1
hsa-let-7b-3p	OPA1	-1
hsa-let-7b-3p	IRX3	-1
hsa-let-7b-3p	TOB1	-1
hsa-let-7b-3p	DLX2	-1
hsa-let-7b-3p	FBXO34	-1
hsa-let-7b-3p	DACT1	-1
hsa-let-7b-3p	YY1	-1
hsa-let-7b-3p	KIAA0408	-1
hsa-let-7b-3p	CLIP1	-1
hsa-let-7b-3p	TMEM132B	-1
hsa-let-7b-3p	ATAD5	-1
hsa-let-7b-3p	WASF3	-1
hsa-let-7b-3p	FOXO1	-1
hsa-let-7b-3p	MINDY3	-1
hsa-let-7b-3p	AAK1	-1
hsa-let-7b-3p	PTBP3	-1
hsa-let-7b-3p	INO80D	-1
hsa-let-7b-3p	BTBD3	-1
hsa-let-7b-3p	GTF3C3	-1
hsa-let-7b-3p	NFYB	-1
hsa-let-7b-3p	TVP23C	-1
hsa-let-7b-3p	ACTR3	-1
hsa-let-7b-3p	DOCK1	-1
hsa-let-7b-3p	NUFIP2	-1
hsa-let-7b-3p	SLAIN2	-1
hsa-let-7b-3p	AKTIP	-1
hsa-let-7b-3p	SOX9	-1
hsa-let-7b-3p	NEUROG2	-1
hsa-let-7b-3p	ACVR2B	-1
hsa-let-7b-3p	NCKAP1	-1
hsa-let-7b-3p	AMMECR1	-1
hsa-let-7b-3p	ZNF827	-1
hsa-let-7b-3p	LRP1B	-1
hsa-let-7b-3p	LEMD3	-1
hsa-let-7b-3p	AKAP9	-1
hsa-let-7b-3p	ZNF800	-1
hsa-let-7b-3p	GPR37	-1
mmu-miR-7678-5p	Trafd1	-1
mmu-miR-7678-5p	Epc2	-1
mmu-miR-7678-5p	Vgll3	-1
mmu-miR-7678-5p	Thoc2	-1
mmu-miR-7678-5p	Tshz1	-1
mmu-miR-7678-5p	Kat6a	-1
mmu-miR-7678-5p	Ptpn6	-1
mmu-miR-7678-5p	Gm4297	-1
mmu-miR-7678-5p	Ift122	-1
mmu-miR-7678-5p	Nck1	-1
mmu-miR-7678-5p	Tnrc6b	-1
mmu-miR-7678-5p	Opn1mw	-1
mmu-miR-7678-5p	Gsk3b	-1
mmu-miR-7678-5p	Adam10	-1
mmu-miR-7678-5p	Lrp6	-1
mmu-miR-7678-5p	Gm5934	-1
gga-miR-211	ATF2	-1
gga-miR-211	AP1S2	-1
gga-miR-211	TMEM50B	-1
gga-miR-211	SLC1A6	-1
gga-miR-211	DNAJC13	-1
gga-miR-211	TCF12	-1
gga-miR-211	LARGE1	-1
gga-miR-211	SPOPL	-1
gga-miR-211	SAMD4A	-1
gga-miR-211	EXOC6B	-1
gga-miR-211	CD2AP	-1
gga-miR-211	BIN1	-1
gga-miR-211	MGAT3	-1
gga-miR-211	ZNF423	-1
gga-miR-211	ITPR1	-1
gga-miR-211	CLMP	-1
gga-miR-211	C6orf89	-1
gga-miR-211	VCL	-1
gga-miR-211	GLI2	-1
gga-miR-211	RAB22A	-1
gga-miR-211	DMTF1	-1
gga-miR-211	FBN2	-1
gga-miR-211	FRS2	-1
gga-miR-211	RNF128	-1
gga-miR-211	C16orf72	-1
gga-miR-211	IRF6	-1
gga-miR-211	GMIP	-1
gga-miR-211	GLIS3	-1
gga-miR-211	SCML2	-1
gga-miR-211	ELL2	-1
gga-miR-211	ANKMY2	-1
gga-miR-211	PTPN21	-1
gga-miR-211	BMPR1A	-1
gga-miR-211	XYLT1	-1
gga-miR-211	NTRK2	-1
gga-miR-211	CRKL	-1
gga-miR-211	ST8SIA1	-1
gga-miR-211	ANKRD13C	-1
gga-miR-211	EPGN	-1
gga-miR-214	DNAJC5	-1
gga-miR-214	KIF21B	-1
gga-miR-214	JAC1	-1
gga-miR-214	NOS1	-1
gga-miR-214	LARP1	-1
gga-miR-214	C6orf89	-1
gga-miR-214	CDK6	-1
gga-miR-214	DLL1	-1
gga-miR-214	RAD51B	-1
gga-miR-214	TNPO1	-1
gga-miR-214	SOS2	-1
gga-miR-214	NAA15	-1
gga-miR-214	KBTBD2	-1
gga-miR-214	LOC107051846	-1
gga-miR-214	PLXDC2	-1
gga-miR-214	MYCL	-1
gga-miR-214	SPRTN	-1
mmu-miR-3470a	Lrrc19	-1
mmu-miR-3470a	Pde5a	-1
mmu-miR-3470a	Sos2	-1
mmu-miR-3470a	Srprb	-1
mmu-miR-3470a	Pms1	-1
mmu-miR-3470a	Fzd7	-1
mmu-miR-3470a	St3gal1	-1
mmu-miR-3470a	Arntl	-1
mmu-miR-3470a	Cln5	-1
mmu-miR-3470a	Serp1	-1
mmu-miR-3470a	Krcc1	-1
mmu-miR-3470a	Hsbp1	-1
mmu-miR-6902-5p	Lipk	-1
mmu-miR-6902-5p	Sox9	-1
mmu-miR-6902-5p	Ino80d	-1
mmu-miR-6902-5p	Ubr3	-1
mmu-miR-6902-5p	Nup50	-1
mmu-miR-6902-5p	Adora2a	-1
mmu-miR-6902-5p	P4ha1	-1
mmu-miR-6902-5p	Sim1	-1
mmu-miR-6902-5p	Wt1	-1
mmu-miR-6902-5p	Skint3	-1
cfa-miR-18b	PATJ	-1
cfa-miR-18b	BBX	-1
cfa-miR-18b	ESR1	-1
cfa-miR-18b	MNDA	-1
cfa-miR-18b	MAP7D1	-1
hsa-miR-494-3p	SLC25A40	-1
hsa-miR-494-3p	PGAP1	-1
hsa-miR-494-3p	RUBCNL	-1
hsa-miR-494-3p	FAM169A	-1
hsa-miR-494-3p	HMGCS1	-1
hsa-miR-494-3p	STXBP5	-1
hsa-miR-494-3p	ARHGAP5	-1
hsa-miR-494-3p	SLC1A2	-1
hsa-miR-494-3p	UNC80	-1
hsa-miR-494-3p	PRTG	-1
hsa-miR-494-3p	UTP15	-1
hsa-miR-494-3p	TFPI	-1
hsa-miR-494-3p	PTEN	-1
hsa-miR-494-3p	ZFHX3	-1
hsa-miR-494-3p	TMEM154	-1
hsa-miR-494-3p	ATP8A1	-1
hsa-miR-494-3p	TGIF1	-1
hsa-miR-494-3p	AKAP8	-1
hsa-miR-494-3p	TMEM135	-1
hsa-miR-494-3p	PITX2	-1
hsa-miR-494-3p	TSHR	-1
hsa-miR-494-3p	SOCS5	-1
hsa-miR-494-3p	BCAP29	-1
hsa-miR-494-3p	SRFBP1	-1
hsa-miR-494-3p	INSYN2A	-1
hsa-miR-494-3p	MAP4	-1
hsa-miR-494-3p	RBM4B	-1
hsa-miR-494-3p	PRKAR1A	-1
hsa-miR-494-3p	EMSY	-1
hsa-miR-494-3p	GPR158	-1
hsa-miR-494-3p	RWDD4	-1
hsa-miR-494-3p	RFX7	-1
hsa-miR-494-3p	ROCK1	-1
hsa-miR-494-3p	SOCS6	-1
hsa-miR-494-3p	SLC46A3	-1
hsa-miR-494-3p	AGAP1	-1
hsa-miR-494-3p	KMT2A	-1
hsa-miR-494-3p	DENND6A	-1
hsa-miR-494-3p	NADK	-1
hsa-miR-494-3p	STT3B	-1
hsa-miR-494-3p	PDS5B	-1
hsa-miR-494-3p	KAT6A	-1
hsa-miR-494-3p	NOVA1	-1
hsa-miR-494-3p	RDH10	-1
cfa-miR-18a	PATJ	-1
cfa-miR-18a	BBX	-1
cfa-miR-18a	ESR1	-1
cfa-miR-18a	MNDA	-1
cfa-miR-18a	MAP7D1	-1
hsa-miR-6728-5p	BCL6	-1
hsa-miR-6728-5p	ZCRB1	-1
hsa-miR-6728-5p	DCAF8	-1
hsa-miR-6728-5p	NUTM1	-1
hsa-miR-6728-5p	APLP1	-1
mmu-miR-98-3p	Aak1	-1
mmu-miR-98-3p	Sp4	-1
mmu-miR-98-3p	Pum2	-1
mmu-miR-98-3p	Rnf144a	-1
mmu-miR-98-3p	Gnpat	-1
mmu-miR-98-3p	Cilk1	-1
mmu-miR-98-3p	Plppr5	-1
mmu-miR-98-3p	Fam126b	-1
mmu-miR-98-3p	Bdnf	-1
mmu-miR-98-3p	Adss	-1
mmu-miR-98-3p	Etl4	-1
mmu-miR-98-3p	Rab11fip2	-1
mmu-miR-98-3p	Tle4	-1
mmu-miR-98-3p	Bhlhe40	-1
mmu-miR-98-3p	Camta1	-1
mmu-miR-98-3p	Nbea	-1
mmu-miR-98-3p	Actr3	-1
mmu-miR-98-3p	Zmym6	-1
mmu-miR-98-3p	Sox9	-1
mmu-miR-98-3p	Ino80d	-1
mmu-miR-98-3p	Atp6v1h	-1
mmu-miR-98-3p	Arap2	-1
mmu-miR-98-3p	Cftr	-1
mmu-miR-98-3p	Smo	-1
mmu-miR-98-3p	Myo9a	-1
mmu-miR-98-3p	Atad5	-1
mmu-miR-98-3p	Hmgxb4	-1
mmu-miR-98-3p	G2e3	-1
mmu-miR-98-3p	Hectd2	-1
mmu-miR-98-3p	Mllt10	-1
mmu-miR-98-3p	Spock3	-1
mmu-miR-98-3p	Slain2	-1
mmu-miR-98-3p	Ice1	-1
mmu-miR-98-3p	Hivep1	-1
mmu-miR-98-3p	F3	-1
mmu-miR-98-3p	Gata3	-1
mmu-miR-98-3p	Arid4b	-1
mmu-miR-98-3p	Yy1	-1
mmu-miR-98-3p	Srsf1	-1
mmu-miR-98-3p	Tbc1d15	-1
mmu-miR-98-3p	Tnfrsf11b	-1
mmu-miR-98-3p	Rtn1	-1
mmu-miR-98-3p	Zfp280d	-1
mmu-miR-98-3p	Nup35	-1
mmu-miR-98-3p	Kdm6a	-1
mmu-miR-98-3p	Nr3c1	-1
mmu-miR-98-3p	Zfp800	-1
mmu-miR-98-3p	Usp32	-1
mmu-miR-98-3p	Tut4	-1
mmu-miR-98-3p	Chd1	-1
mmu-miR-98-3p	Cntrob	-1
mmu-miR-98-3p	Dock1	-1
mmu-miR-98-3p	Hhip	-1
mmu-miR-98-3p	Sgtb	-1
mmu-miR-98-3p	Mdm1	-1
mmu-miR-98-3p	Casp8ap2	-1
mmu-miR-98-3p	U2surp	-1
mmu-miR-98-3p	Ppp3ca	-1
mmu-miR-98-3p	Gdap2	-1
mmu-miR-98-3p	Psd3	-1
mmu-miR-98-3p	Ctla4	-1
mmu-miR-98-3p	Nr2f2	-1
mmu-miR-98-3p	Gng2	-1
mmu-miR-98-3p	Foxo1	-1
mmu-miR-98-3p	Myt1l	-1
mmu-miR-98-3p	Dcun1d4	-1
mmu-miR-98-3p	Btaf1	-1
mmu-miR-98-3p	Pias1	-1
mmu-miR-98-3p	Tcerg1l	-1
mmu-miR-98-3p	Rictor	-1
mmu-miR-98-3p	Lin9	-1
mmu-miR-98-3p	Lgr4	-1
mmu-miR-98-3p	Eea1	-1
mmu-miR-98-3p	Frs2	-1
mmu-miR-98-3p	Lemd3	-1
mmu-miR-98-3p	Dll4	-1
mmu-miR-98-3p	Scai	-1
mmu-miR-98-3p	Rabggtb	-1
mmu-miR-98-3p	Vezf1	-1
mmu-miR-98-3p	Nlgn1	-1
mmu-miR-98-3p	4932438A13Rik	-1
mmu-miR-98-3p	Wnt5a	-1
mmu-miR-98-3p	Hook3	-1
mmu-miR-98-3p	Itga6	-1
mmu-miR-98-3p	Gls	-1
mmu-miR-98-3p	Tob1	-1
mmu-miR-98-3p	Mt4	-1
mmu-miR-98-3p	Mast4	-1
mmu-miR-98-3p	Ppp4r2	-1
mmu-miR-98-3p	Jag1	-1
mmu-miR-98-3p	Zfp518a	-1
mmu-miR-98-3p	Rab10	-1
mmu-miR-98-3p	Fbxo34	-1
mmu-miR-98-3p	Rev3l	-1
mmu-miR-98-3p	Slc8a1	-1
mmu-miR-98-3p	Col13a1	-1
mmu-miR-98-3p	Sp9	-1
mmu-miR-98-3p	Lrp6	-1
mmu-miR-98-3p	Zfyve16	-1
mmu-miR-98-3p	Ppp1r15b	-1
mmu-miR-98-3p	Col11a1	-1
mmu-miR-98-3p	Adcyap1	-1
mmu-miR-98-3p	Usp25	-1
mmu-miR-98-3p	Spry1	-1
mmu-miR-98-3p	Emp2	-1
mmu-miR-98-3p	Nfat5	-1
mmu-miR-98-3p	Ripply2	-1
mmu-miR-98-3p	Npy1r	-1
gga-miR-1781-5p	CDC42EP3	-1
gga-miR-1781-5p	RHBDD1	-1
gga-miR-1781-5p	LGR4	-1
gga-miR-1781-5p	ZNF385D	-1
gga-miR-1781-5p	C15orf62	-1
gga-miR-1781-5p	MAOA	-1
gga-miR-1781-5p	CDH11	-1
gga-miR-1781-5p	KLHL15	-1
gga-miR-1781-5p	EIF4ENIF1	-1
gga-miR-1781-5p	RBPJ	-1
hsa-miR-6890-3p	RAP2C	-1
hsa-miR-6890-3p	CALM1	-1
hsa-miR-6890-3p	DOCK4	-1
hsa-miR-6890-3p	KCNC2	-1
hsa-miR-6890-3p	WAC	-1
mmu-miR-871-3p	Ntng1	-1
mmu-miR-871-3p	Rtf1	-1
mmu-miR-871-3p	Ppp1r1b	-1
mmu-miR-871-3p	Cacna2d3	-1
mmu-miR-871-3p	Nek5	-1
hsa-miR-4768-5p	MBNL3	-1
hsa-miR-4768-5p	ZNF117	-1
hsa-miR-4768-5p	ZBTB20	-1
hsa-miR-4768-5p	ZNF808	-1
hsa-miR-4768-5p	ZNF761	-1
hsa-miR-4768-5p	ZNF138	-1
hsa-miR-4768-5p	ZNF426	-1
hsa-miR-4768-5p	SPOP	-1
hsa-miR-4768-5p	RIMKLB	-1
hsa-miR-4768-5p	ZNF765	-1
hsa-miR-4768-5p	ZNF559-ZNF177	-1
hsa-miR-4768-5p	MYT1	-1
hsa-miR-4768-5p	ZNF440	-1
hsa-miR-4768-5p	NFIX	-1
hsa-miR-4768-5p	ZNF716	-1
hsa-miR-4768-5p	ZNF594	-1
hsa-miR-4768-5p	ZNF415	-1
hsa-miR-4768-5p	ZNF655	-1
hsa-miR-4768-5p	ZNF302	-1
hsa-miR-4768-5p	LTN1	-1
hsa-miR-4768-5p	ZNF493	-1
hsa-miR-4768-5p	RBMS3	-1
hsa-miR-4768-5p	ZNF268	-1
hsa-miR-4768-5p	LSAMP	-1
hsa-miR-4768-5p	ZNF107	-1
hsa-miR-4768-5p	UHMK1	-1
hsa-miR-4768-5p	ZNF99	-1
hsa-miR-4768-5p	GATM	-1
hsa-miR-4768-5p	ZNF708	-1
hsa-miR-4768-5p	ZNF124	-1
hsa-miR-4768-5p	ZNF91	-1
hsa-miR-4768-5p	EVC	-1
hsa-miR-4768-5p	ZNF718	-1
hsa-miR-4768-5p	DCX	-1
hsa-miR-4768-5p	PIP5K1B	-1
hsa-miR-4768-5p	ZNF468	-1
hsa-miR-4768-5p	HLA-DOA	-1
hsa-miR-4768-5p	ZFP90	-1
hsa-miR-4768-5p	ZNF730	-1
hsa-miR-4768-5p	ARL15	-1
hsa-miR-4768-5p	ITGA4	-1
hsa-miR-4768-5p	ZNF845	-1
hsa-miR-4768-5p	PARD3B	-1
hsa-miR-4768-5p	PPP2R5B	-1
hsa-miR-4768-5p	ZNF844	-1
hsa-miR-4768-5p	ZNF676	-1
hsa-miR-4768-5p	DOK6	-1
hsa-miR-4768-5p	ZNF763	-1
hsa-miR-4768-5p	RNF213	-1
hsa-miR-4768-5p	TMEM170B	-1
hsa-miR-4768-5p	SGMS1	-1
hsa-miR-4768-5p	GPC6	-1
hsa-miR-4768-5p	PRKCB	-1
hsa-miR-4768-5p	ZNF28	-1
hsa-miR-4768-5p	SLC30A7	-1
hsa-miR-4768-5p	PHLPP1	-1
hsa-miR-4768-5p	ZNF813	-1
hsa-miR-4768-5p	IKZF1	-1
hsa-miR-4768-5p	ZNF701	-1
hsa-miR-4768-5p	ZNF257	-1
hsa-miR-4768-5p	ZNF439	-1
hsa-miR-4768-5p	ZNF578	-1
hsa-miR-4768-5p	SLAIN2	-1
hsa-miR-4768-5p	BNC2	-1
hsa-miR-4768-5p	AUTS2	-1
hsa-miR-4768-5p	ASCL1	-1
hsa-miR-4768-5p	ZNF195	-1
gga-miR-200b-3p	CNEP1R1	-1
gga-miR-200b-3p	LHFPL1	-1
gga-miR-200b-3p	ALG12	-1
gga-miR-200b-3p	ERG	-1
gga-miR-200b-3p	IQSEC1	-1
gga-miR-200b-3p	ADAMTS3	-1
gga-miR-200b-3p	VASH2	-1
gga-miR-200b-3p	MMD	-1
gga-miR-200b-3p	LIPA	-1
gga-miR-200b-3p	IL17REL	-1
gga-miR-200b-3p	USP25	-1
gga-miR-200b-3p	DENND5A	-1
gga-miR-200b-3p	MAP2	-1
gga-miR-200b-3p	MSN	-1
gga-miR-200b-3p	CCNJ	-1
gga-miR-200b-3p	RTF1	-1
gga-miR-200b-3p	DNAJC3	-1
gga-miR-200b-3p	ARIH1	-1
gga-miR-200b-3p	GIT2	-1
gga-miR-200b-3p	NR5A2	-1
gga-miR-200b-3p	CAB39	-1
gga-miR-200b-3p	RIC1	-1
gga-miR-200b-3p	TLN2	-1
gga-miR-200b-3p	SLIT2	-1
gga-miR-200b-3p	HOOK3	-1
gga-miR-200b-3p	SLC30A4	-1
gga-miR-200b-3p	PAPPA	-1
gga-miR-200b-3p	LRP1B	-1
gga-miR-200b-3p	BNC1	-1
gga-miR-200b-3p	PHF21B	-1
gga-miR-200b-3p	PTPN21	-1
gga-miR-200b-3p	SLITRK1	-1
gga-miR-200b-3p	SLC6A1	-1
gga-miR-200b-3p	HMBOX1	-1
gga-miR-200b-3p	DEPDC1B	-1
gga-miR-200b-3p	CIITA	-1
gga-miR-200b-3p	RAP1B	-1
gga-miR-200b-3p	RECK	-1
gga-miR-200b-3p	DLC1	-1
gga-miR-200b-3p	HIPK3	-1
gga-miR-200b-3p	ZEB1	-1
gga-miR-200b-3p	SOX5	-1
gga-miR-200b-3p	PAWR	-1
gga-miR-200b-3p	PPM1E	-1
gga-miR-200b-3p	HEG1	-1
gga-miR-200b-3p	FAF1	-1
gga-miR-200b-3p	VAT1L	-1
gga-miR-200b-3p	RGL1	-1
gga-miR-200b-3p	QKI	-1
gga-miR-200b-3p	TCEB1	-1
gga-miR-200b-3p	CRKL	-1
gga-miR-200b-3p	PLCL1	-1
gga-miR-200b-3p	ASAP1	-1
gga-miR-200b-3p	DPY19L3	-1
gga-miR-200b-3p	GOSR2	-1
gga-miR-19a-3p	GALNT12	-1
gga-miR-19a-3p	FXR1	-1
gga-miR-19a-3p	NPAS2	-1
gga-miR-19a-3p	GPCPD1	-1
gga-miR-19a-3p	TNRC6B	-1
gga-miR-19a-3p	PRICKLE2	-1
gga-miR-19a-3p	CNTFR	-1
gga-miR-19a-3p	USP33	-1
gga-miR-19a-3p	WWP1	-1
gga-miR-19a-3p	G3BP2	-1
gga-miR-19a-3p	LBR	-1
gga-miR-19a-3p	RORA	-1
gga-miR-19a-3p	SBF2	-1
gga-miR-19a-3p	LRIG3	-1
gga-miR-19a-3p	NRBP1	-1
gga-miR-19a-3p	AKAP1	-1
gga-miR-19a-3p	KPNA6	-1
gga-miR-19a-3p	EXOC6B	-1
gga-miR-19a-3p	SOCS5	-1
gga-miR-19a-3p	PTPRG	-1
gga-miR-19a-3p	CAB39	-1
gga-miR-19a-3p	CBX7	-1
gga-miR-19a-3p	BTBD6	-1
gga-miR-19a-3p	SMURF1	-1
gga-miR-19a-3p	PI15	-1
gga-miR-19a-3p	ROR1	-1
gga-miR-19a-3p	WDR20	-1
gga-miR-19a-3p	HBP1	-1
gga-miR-19a-3p	RAB8B	-1
gga-miR-19a-3p	LOC101747587	-1
gga-miR-19a-3p	HHIP	-1
gga-miR-19a-3p	CBSL	-1
gga-miR-19a-3p	HOMER1	-1
gga-miR-19a-3p	STX11	-1
gga-miR-19a-3p	VPS37B	-1
gga-miR-19a-3p	SOX6	-1
gga-miR-19a-3p	TGIF1	-1
gga-miR-19a-3p	SCYL2	-1
gga-miR-19a-3p	TMEM65	-1
gga-miR-19a-3p	LOC121106455	-1
gga-miR-19a-3p	PHTF2	-1
gga-miR-19a-3p	QKI	-1
gga-miR-19a-3p	CTHRC1	-1
gga-miR-19a-3p	HCFC2	-1
gga-miR-19a-3p	MBNL3	-1
gga-miR-19a-3p	ENC1	-1
gga-miR-19a-3p	ZMYND11	-1
gga-miR-19a-3p	C1GALT1C1	-1
gga-miR-19a-3p	RBBP8	-1
gga-miR-19a-3p	PIK3R3	-1
gga-miR-19a-3p	ATXN7L1	-1
gga-miR-19a-3p	CACNA1C	-1
gga-miR-19a-3p	TAB3	-1
gga-miR-19a-3p	CCNL1	-1
gga-miR-19a-3p	CACUL1	-1
gga-miR-19a-3p	TSHZ3	-1
gga-miR-19a-3p	SYT1	-1
gga-miR-19a-3p	RGL1	-1
gga-miR-19a-3p	DNAAF9	-1
gga-miR-19a-3p	BRWD3	-1
gga-miR-19a-3p	CNKSR2	-1
gga-miR-19a-3p	ADIPOR2	-1
gga-miR-19a-3p	SDC1	-1
gga-miR-19a-3p	BICD1	-1
gga-miR-19a-3p	LGALSL	-1
gga-miR-19a-3p	TENM1	-1
gga-miR-19a-3p	IFNAR1	-1
gga-miR-19a-3p	ARFIP1	-1
gga-miR-19a-3p	BMT2	-1
gga-miR-19a-3p	FBXO8	-1
gga-miR-19a-3p	EPHX3	-1
gga-miR-19a-3p	CEP120	-1
gga-miR-19a-3p	SKIDA1	-1
gga-miR-19a-3p	LRIG1	-1
gga-miR-19a-3p	DDX3X	-1
gga-miR-19a-3p	VPS39	-1
gga-miR-19a-3p	GAB3	-1
gga-miR-19a-3p	FGF6	-1
gga-miR-19a-3p	BMP3	-1
gga-miR-19a-3p	LONRF1	-1
gga-miR-19a-3p	GPR137C	-1
gga-miR-19a-3p	ZBTB18	-1
gga-miR-19a-3p	ABHD4	-1
gga-miR-19a-3p	SIN3B	-1
